formatted_cust_id,cust_numeric_suffix,cust_id_length,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,tenure_numeric,snapshot_month,balance_tier,account_status_desc,purchase_rank
CUST_11533,11533,6,1057.585071,1.00000,1008.30,1008.30,0.00,0.00,0.91667,0.91667,0.00000,0.00000,0,15,1200.00,1083.25,416.75,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2227
CUST_11534,11534,6,180.315352,1.00000,1642.26,446.32,1195.94,47.03,1.00000,0.25000,0.83333,0.08333,1,24,7000.00,1609.27,177.26,0.91667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1437
CUST_11536,11536,6,2402.800575,1.00000,0.00,0.00,0.00,481.29,0.00000,0.00000,0.00000,0.08333,1,0,7000.00,3590.81,544.90,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_11537,11537,6,3241.291640,1.00000,1119.56,0.00,1119.56,4755.16,1.00000,0.00000,0.91667,0.83333,14,13,12500.00,1441.37,782.32,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2043
CUST_11538,11538,6,5868.206909,1.00000,911.56,683.00,228.56,5761.32,0.83333,0.66667,0.75000,0.83333,45,45,9000.00,1068.21,1894.83,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,2401
CUST_11539,11539,6,937.434519,1.00000,1124.88,1085.63,39.25,0.00,0.41667,0.33333,0.08333,0.00000,0,9,2500.00,993.20,252.57,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2035
CUST_11540,11540,6,4804.072481,1.00000,0.00,0.00,0.00,1116.13,0.00000,0.00000,0.00000,0.58333,11,0,5000.00,1589.65,1456.92,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_11541,11541,6,1177.125233,1.00000,8190.90,6949.66,1241.24,0.00,1.00000,0.91667,0.50000,0.00000,0,56,5000.00,7007.80,354.70,0.41667,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,113
CUST_11542,11542,6,4393.185874,1.00000,0.00,0.00,0.00,10725.50,0.00000,0.00000,0.00000,0.50000,21,0,8000.00,5943.98,1631.43,0.09091,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_11543,11543,6,1695.843010,1.00000,317.40,64.90,252.50,215.13,0.25000,0.08333,0.25000,0.33333,4,5,1800.00,708.70,1118.08,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4180
CUST_11544,11544,6,1830.571451,1.00000,737.67,737.67,0.00,1781.48,0.25000,0.25000,0.00000,0.41667,13,5,2000.00,2338.78,838.17,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2758
CUST_11545,11545,6,167.505508,0.81818,1219.00,843.00,376.00,0.00,0.75000,0.75000,0.41667,0.00000,0,21,4500.00,1989.67,161.28,0.66667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1900
CUST_11546,11546,6,1075.401912,1.00000,150.00,150.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,1200.00,224.14,443.65,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5042
CUST_11547,11547,6,392.992722,1.00000,508.32,0.00,508.32,0.00,1.00000,0.00000,1.00000,0.00000,0,36,1500.00,169.00,199.55,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3391
CUST_11548,11548,6,136.743106,1.00000,1466.05,1344.79,121.26,0.00,1.00000,1.00000,0.50000,0.00000,0,21,6000.00,1519.01,191.96,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1610
CUST_11549,11549,6,2619.752921,1.00000,3563.07,2675.63,887.44,0.00,0.91667,0.66667,0.66667,0.00000,0,69,4500.00,1227.95,688.65,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,522
CUST_11550,11550,6,432.385707,1.00000,2171.86,1048.28,1123.58,138.68,0.83333,0.41667,0.41667,0.08333,1,20,1200.00,1980.28,195.20,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1046
CUST_11551,11551,6,4.392146,0.18182,47.96,0.00,47.96,0.00,0.16667,0.00000,0.16667,0.00000,0,4,3000.00,250.20,87.58,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5743
CUST_11552,11552,6,109.681353,1.00000,2118.66,0.00,2118.66,0.00,0.91667,0.00000,0.91667,0.00000,0,17,3000.00,2272.08,153.07,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1077
CUST_11553,11553,6,632.679411,1.00000,1363.79,800.00,563.79,0.00,0.75000,0.08333,0.66667,0.00000,0,16,6000.00,2432.98,219.18,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1719
CUST_11554,11554,6,3145.204423,1.00000,3613.83,2752.76,861.07,0.00,1.00000,0.41667,0.50000,0.00000,0,19,5700.00,1241.08,1015.02,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,511
CUST_11555,11555,6,5925.829310,1.00000,0.00,0.00,0.00,468.34,0.00000,0.00000,0.00000,0.16667,2,0,6500.00,1402.59,2083.40,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,5984
CUST_11556,11556,6,5227.616927,1.00000,0.00,0.00,0.00,3819.59,0.00000,0.00000,0.00000,1.00000,27,0,5200.00,4995.60,5363.75,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,5984
CUST_11557,11557,6,3019.914063,1.00000,0.00,0.00,0.00,397.60,0.00000,0.00000,0.00000,0.18182,2,0,3300.00,626.30,954.80,0.00000,11,11,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,241
CUST_11558,11558,6,26.485924,1.00000,256.44,0.00,256.44,0.00,0.66667,0.00000,0.66667,0.00000,0,12,1500.00,235.33,162.32,0.16667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4479
CUST_11559,11559,6,950.717606,0.90909,0.00,0.00,0.00,1304.76,0.00000,0.00000,0.00000,0.16667,3,0,1500.00,1441.71,263.78,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_11560,11560,6,75.012641,0.54546,480.02,480.02,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,1950.00,485.74,86.50,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3488
CUST_11561,11561,6,3156.418686,1.00000,3471.99,2447.99,1024.00,1037.73,1.00000,0.83333,1.00000,0.16667,2,57,4000.00,2482.01,813.37,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,545
CUST_11562,11562,6,1229.938869,1.00000,699.96,412.47,287.49,0.00,0.33333,0.16667,0.16667,0.00000,0,9,2250.00,1333.45,240.35,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2833
CUST_11563,11563,6,1589.414310,1.00000,118.79,118.79,0.00,2176.94,0.41667,0.41667,0.00000,0.16667,5,5,4000.00,349.53,487.37,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5232
CUST_11564,11564,6,1106.557102,1.00000,1342.86,1149.91,192.95,3249.31,0.33333,0.25000,0.08333,0.25000,4,13,6500.00,4421.57,265.13,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1747
CUST_11565,11565,6,588.795215,0.63636,4116.00,0.00,4116.00,0.00,0.50000,0.00000,0.50000,0.00000,0,12,21500.00,8130.11,224.76,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,409
CUST_11566,11566,6,4627.588589,1.00000,1774.46,1774.46,0.00,0.00,0.58333,0.58333,0.00000,0.00000,0,12,5200.00,864.17,2154.42,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1326
CUST_11567,11567,6,2766.561266,1.00000,1469.05,1469.05,0.00,1585.24,0.33333,0.33333,0.00000,0.16667,2,29,3000.00,591.13,1196.39,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1608
CUST_11568,11568,6,5363.715074,1.00000,118.41,118.41,0.00,4344.91,0.08333,0.08333,0.00000,0.33333,6,1,7000.00,1965.92,1870.76,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,5236
CUST_11569,11569,6,2963.244696,0.77778,0.00,0.00,0.00,5713.48,0.00000,0.00000,0.00000,0.44444,15,0,7000.00,6310.63,839.47,0.14286,9,9,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,119
CUST_11570,11570,6,211.843820,0.63636,2176.55,1043.31,1133.24,0.00,0.58333,0.50000,0.50000,0.00000,0,45,8000.00,1826.64,166.13,0.28571,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1043
CUST_11571,11571,6,903.031624,1.00000,494.70,0.00,494.70,1111.69,0.83333,0.00000,0.83333,0.16667,6,10,1000.00,2210.46,879.12,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3443
CUST_11572,11572,6,793.713659,1.00000,1307.00,1307.00,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,1,3000.00,1533.11,115.67,0.00000,6,6,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,16
CUST_11573,11573,6,8281.348085,1.00000,4231.12,3101.11,1130.01,0.00,1.00000,1.00000,0.58333,0.00000,0,43,10500.00,2856.17,2046.34,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,392
CUST_11574,11574,6,100.904785,1.00000,1281.44,1202.44,79.00,0.00,1.00000,1.00000,0.16667,0.00000,0,31,12000.00,1271.16,184.80,0.91667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1827
CUST_11575,11575,6,140.741786,1.00000,1547.68,1459.59,88.09,0.00,1.00000,1.00000,0.41667,0.00000,0,27,7500.00,1157.32,151.60,0.87500,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1523
CUST_11576,11576,6,3947.749703,0.50000,525.65,525.65,0.00,7714.49,0.33333,0.33333,0.00000,0.16667,1,7,10000.00,918.58,1266.34,0.00000,6,6,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,51
CUST_11577,11577,6,1981.929376,1.00000,145.80,0.00,145.80,0.00,0.83333,0.00000,0.75000,0.00000,0,10,6000.00,2803.93,467.48,0.08333,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5083
CUST_11578,11578,6,975.946428,1.00000,1572.42,783.03,789.39,1910.40,1.00000,0.58333,1.00000,0.41667,11,34,1700.00,4024.60,559.83,0.16667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1500
CUST_11579,11579,6,2807.729258,1.00000,0.00,0.00,0.00,109.71,0.00000,0.00000,0.00000,0.16667,2,0,3000.00,616.42,985.65,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_11580,11580,6,2613.123168,1.00000,0.00,0.00,0.00,609.32,0.00000,0.00000,0.00000,0.16667,3,0,3000.00,592.14,1404.75,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_11581,11581,6,6.576315,0.27273,74.49,0.00,74.49,0.00,0.25000,0.00000,0.16667,0.00000,0,3,4000.00,45.20,42.40,0.16667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5531
CUST_11582,11582,6,778.475416,1.00000,353.52,158.00,195.52,1183.48,0.66667,0.08333,0.58333,0.41667,9,10,1500.00,219.32,278.92,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4007
CUST_11583,11583,6,7170.305720,1.00000,3109.28,2724.52,384.76,2560.21,1.00000,1.00000,0.83333,0.50000,7,48,9500.00,2055.67,1961.16,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,634
CUST_11585,11585,6,1579.158781,1.00000,4175.25,2095.35,2079.90,0.00,1.00000,0.16667,0.91667,0.00000,0,50,8000.00,1980.95,406.76,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,398
CUST_11586,11586,6,131.459201,1.00000,705.84,0.00,705.84,0.00,0.91667,0.00000,0.91667,0.00000,0,11,13500.00,669.59,208.16,0.45455,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2821
CUST_11587,11587,6,1764.520491,0.90909,100.00,100.00,0.00,440.72,0.08333,0.08333,0.00000,0.08333,1,1,3000.00,3815.76,466.40,0.12500,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5349
CUST_11588,11588,6,1787.535327,1.00000,0.00,0.00,0.00,5566.78,0.00000,0.00000,0.00000,0.25000,8,0,7500.00,4592.71,461.68,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_11589,11589,6,2769.640442,1.00000,738.06,738.06,0.00,1273.27,0.50000,0.50000,0.00000,0.33333,5,8,4500.00,740.45,701.29,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2757
CUST_11590,11590,6,0.000000,0.00000,88.62,0.00,88.62,0.00,0.58333,0.00000,0.50000,0.00000,0,7,3500.00,58.76,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5442
CUST_11591,11591,6,774.709467,1.00000,462.00,0.00,462.00,864.14,1.00000,0.00000,1.00000,0.16667,2,24,6000.00,703.33,229.28,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3556
CUST_11592,11592,6,4533.066139,1.00000,0.00,0.00,0.00,256.72,0.00000,0.00000,0.00000,0.08333,1,0,8000.00,1588.74,1347.26,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_11593,11593,6,3044.194951,1.00000,934.21,112.00,822.21,75.71,0.75000,0.08333,0.66667,0.16667,2,38,3000.00,1268.70,2050.33,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2361
CUST_11594,11594,6,1101.085631,1.00000,0.00,0.00,0.00,164.84,0.00000,0.00000,0.00000,0.16667,2,0,1200.00,270.96,345.48,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_11595,11595,6,18.218714,0.27273,89.00,0.00,89.00,0.00,0.08333,0.00000,0.08333,0.00000,0,1,4000.00,1095.92,173.07,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5437
CUST_11596,11596,6,7.472301,0.18182,80.00,0.00,80.00,0.00,0.16667,0.00000,0.08333,0.00000,0,2,3000.00,168.89,58.64,0.09091,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5496
CUST_11597,11597,6,1258.079397,1.00000,1242.46,778.61,463.85,1145.72,1.00000,0.50000,1.00000,0.41667,8,33,4500.00,3169.47,299.25,0.08333,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1871
CUST_11598,11598,6,497.787017,1.00000,114.54,114.54,0.00,1573.65,0.08333,0.08333,0.00000,0.16667,2,1,1000.00,2060.33,220.63,0.16667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5265
CUST_11599,11599,6,8767.569300,1.00000,0.00,0.00,0.00,4582.07,0.00000,0.00000,0.00000,0.25000,10,0,9000.00,1824.24,2259.46,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,5984
CUST_11600,11600,6,843.357393,1.00000,45.00,45.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,2000.00,304.41,312.89,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5784
CUST_11601,11601,6,1080.667451,1.00000,3895.67,697.85,3197.82,135.40,1.00000,0.41667,1.00000,0.16667,3,49,6500.00,2571.28,314.04,0.16667,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,448
CUST_11602,11602,6,2945.285382,1.00000,185.98,55.00,130.98,0.00,0.41667,0.08333,0.33333,0.00000,0,9,3000.00,1009.98,1102.80,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4853
CUST_11603,11603,6,3608.548972,0.90000,1664.02,1620.60,43.42,3899.96,0.50000,0.50000,0.10000,0.30000,5,15,5000.00,1043.77,1488.31,0.00000,10,10,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,25
CUST_11604,11604,6,1209.733106,1.00000,1298.56,169.90,1128.66,0.00,1.00000,0.08333,1.00000,0.00000,0,47,1200.00,1558.81,1543.18,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1803
CUST_11605,11605,6,21.664126,1.00000,271.86,30.00,241.86,0.00,1.00000,0.08333,0.91667,0.00000,0,12,4000.00,263.92,144.83,0.77778,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4393
CUST_11606,11606,6,27.832009,1.00000,366.60,0.00,366.60,0.00,1.00000,0.00000,1.00000,0.00000,0,12,5000.00,364.83,82.22,0.25000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3949
CUST_11607,11607,6,1247.384513,1.00000,405.50,138.50,267.00,0.00,0.50000,0.16667,0.41667,0.00000,0,12,6500.00,1131.61,291.29,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3784
CUST_11608,11608,6,1052.127315,1.00000,354.48,0.00,354.48,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,571.42,1618.20,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4000
CUST_11609,11609,6,110.400892,1.00000,486.72,0.00,486.72,0.00,1.00000,0.00000,0.91667,0.00000,0,12,1000.00,278.44,207.23,0.10000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3464
CUST_11610,11610,6,3232.346639,1.00000,0.00,0.00,0.00,172.06,0.00000,0.00000,0.00000,0.33333,8,0,3500.00,664.72,1567.92,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_11611,11611,6,498.355964,1.00000,2434.70,931.70,1503.00,0.00,1.00000,0.41667,1.00000,0.00000,0,27,4500.00,4242.38,245.30,0.25000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,901
CUST_11612,11612,6,2774.249582,1.00000,21802.60,21802.60,0.00,1771.82,1.00000,1.00000,0.00000,0.08333,4,72,13000.00,22350.29,562.89,0.91667,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,19
CUST_11613,11613,6,2332.392373,1.00000,306.36,0.00,306.36,0.00,0.25000,0.00000,0.16667,0.00000,0,3,7000.00,670.38,627.34,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4229
CUST_11614,11614,6,3630.771485,1.00000,0.00,0.00,0.00,10519.48,0.00000,0.00000,0.00000,0.66667,15,0,9000.00,5171.79,929.69,0.09091,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_11615,11615,6,4676.575915,1.00000,453.64,0.00,453.64,1984.01,0.33333,0.00000,0.33333,0.16667,5,4,8000.00,1274.30,2539.52,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3586
CUST_11616,11616,6,39.477741,0.54546,325.66,325.66,0.00,0.00,0.33333,0.33333,0.00000,0.00000,0,7,1000.00,288.04,107.91,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4138
CUST_11617,11617,6,8.040340,0.18182,176.85,176.85,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,4,6000.00,266.21,169.93,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4909
CUST_11618,11618,6,83.004246,1.00000,726.89,482.51,244.38,0.00,0.83333,0.58333,0.66667,0.00000,0,23,3000.00,666.29,179.20,0.16667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2775
CUST_11619,11619,6,197.022060,1.00000,3824.78,1722.51,2102.27,0.00,1.00000,0.66667,1.00000,0.00000,0,80,3000.00,3458.14,133.51,0.83333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,464
CUST_11621,11621,6,223.818492,1.00000,1702.42,725.00,977.42,0.00,0.91667,0.08333,0.83333,0.00000,0,12,7300.00,1913.22,208.08,0.25000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1376
CUST_11622,11622,6,2270.429964,1.00000,8257.26,6367.49,1889.77,4134.32,1.00000,1.00000,1.00000,0.75000,15,139,13000.00,12080.20,595.83,0.25000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,109
CUST_11623,11623,6,341.379209,1.00000,426.92,426.92,0.00,36.14,0.41667,0.41667,0.00000,0.08333,1,13,3000.00,595.68,176.91,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3699
CUST_11624,11624,6,103.393689,1.00000,0.00,0.00,0.00,1820.80,0.00000,0.00000,0.00000,0.08333,1,0,3000.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_11625,11625,6,1050.527038,0.81818,8880.59,2269.45,6611.14,0.00,1.00000,0.33333,1.00000,0.00000,0,64,8500.00,7713.26,266.75,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,90
CUST_11626,11626,6,1033.394656,1.00000,262.44,0.00,262.44,888.92,0.66667,0.00000,0.66667,0.16667,4,8,2000.00,569.73,541.21,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4445
CUST_11627,11627,6,0.000000,0.00000,2600.00,2600.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,6000.00,2437.26,49.28,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,813
CUST_11628,11628,6,5805.320790,1.00000,1724.75,1638.97,85.78,1878.06,0.83333,0.75000,0.66667,0.08333,1,29,7500.00,1351.90,1419.47,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,1364
CUST_11629,11629,6,167.356680,1.00000,288.00,288.00,0.00,189.71,0.08333,0.08333,0.00000,0.08333,1,3,6000.00,292.21,168.24,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4314
CUST_11630,11630,6,5942.683036,1.00000,976.45,897.45,79.00,1963.56,0.58333,0.58333,0.16667,0.16667,2,15,9000.00,1659.88,1411.61,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,2288
CUST_11631,11631,6,5559.733773,1.00000,930.00,0.00,930.00,3639.82,0.41667,0.00000,0.33333,0.41667,14,13,7500.00,2519.86,2376.26,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,2369
CUST_11632,11632,6,2650.518784,1.00000,503.00,128.00,375.00,0.00,0.50000,0.08333,0.41667,0.00000,0,6,3000.00,1229.10,1327.18,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3412
CUST_11633,11633,6,0.126562,0.20000,0.00,0.00,0.00,47.22,0.00000,0.00000,0.00000,0.10000,1,0,1200.00,119.79,7.13,0.50000,10,10,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,166
CUST_11634,11634,6,1.343207,0.18182,19.08,0.00,19.08,0.00,0.16667,0.00000,0.08333,0.00000,0,2,7000.00,170.18,161.23,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5927
CUST_11635,11635,6,1229.397644,1.00000,11414.48,6754.38,4660.10,0.00,1.00000,0.91667,1.00000,0.00000,0,176,9000.00,9686.61,263.25,0.91667,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,50
CUST_11636,11636,6,1163.790341,1.00000,517.00,517.00,0.00,0.00,0.27273,0.27273,0.00000,0.00000,0,12,1200.00,541.22,709.92,0.00000,11,11,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,108
CUST_11637,11637,6,2000.797758,1.00000,1037.50,0.00,1037.50,0.00,0.41667,0.00000,0.41667,0.00000,0,5,7500.00,1864.67,450.61,0.27273,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2178
CUST_11638,11638,6,8809.504736,1.00000,25378.36,20646.07,4732.29,0.00,1.00000,1.00000,1.00000,0.00000,0,136,14500.00,25825.32,2921.63,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,13
CUST_11639,11639,6,82.803156,1.00000,756.68,597.35,159.33,0.00,1.00000,1.00000,0.16667,0.00000,0,14,4000.00,699.11,177.92,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2720
CUST_11640,11640,6,343.674421,0.45455,452.07,452.07,0.00,522.53,0.16667,0.16667,0.00000,0.16667,4,3,1700.00,51.46,66.85,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3594
CUST_11641,11641,6,171.616134,1.00000,4996.17,4726.17,270.00,0.00,0.83333,0.75000,0.16667,0.00000,0,35,4500.00,4736.75,86.73,0.66667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,284
CUST_11642,11642,6,417.841508,1.00000,311.86,0.00,311.86,0.00,0.50000,0.00000,0.41667,0.00000,0,7,3000.00,802.94,223.72,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4205
CUST_11643,11643,6,97.917955,1.00000,824.31,0.00,824.31,0.00,0.91667,0.00000,0.91667,0.00000,0,27,7500.00,702.37,163.52,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2569
